From Date,PM10,PM2.5,NO2,Ozone,SO2,CO
01 January 2016,None,None,None,None,,None
02 January 2016,None,None,None,None,,None
03 January 2016,None,None,None,None,,None
04 January 2016,None,None,None,None,,None
05 January 2016,None,None,None,None,,None
06 January 2016,None,None,None,None,,None
07 January 2016,None,None,None,None,,None
08 January 2016,None,None,None,None,,None
09 January 2016,None,None,None,None,,None
10 January 2016,None,None,None,None,,None
11 January 2016,None,None,None,None,,None
12 January 2016,None,None,None,None,,None
13 January 2016,None,None,None,None,,None
14 January 2016,None,None,None,None,,None
15 January 2016,None,None,None,None,,None
16 January 2016,None,None,None,None,,None
17 January 2016,None,None,None,None,,None
18 January 2016,None,None,None,None,,None
19 January 2016,None,None,None,None,,None
20 January 2016,None,None,None,None,,None
21 January 2016,None,None,None,None,,None
22 January 2016,None,None,None,None,,None
23 January 2016,None,None,None,None,,None
24 January 2016,None,None,None,None,,None
25 January 2016,None,None,None,None,,None
26 January 2016,None,None,None,None,,None
27 January 2016,None,None,None,None,,None
28 January 2016,None,None,None,None,,None
29 January 2016,None,None,None,None,,None
30 January 2016,None,None,None,None,,None
31 January 2016,None,None,None,None,,None
01 February 2016,None,None,None,None,,None
02 February 2016,None,None,None,None,,None
03 February 2016,None,None,None,None,,None
04 February 2016,None,None,None,None,,None
05 February 2016,None,None,None,None,,None
06 February 2016,None,None,None,None,,None
07 February 2016,None,None,None,None,,None
08 February 2016,None,None,None,None,,None
09 February 2016,None,None,None,None,,None
10 February 2016,None,None,None,None,,None
11 February 2016,None,None,None,None,,None
12 February 2016,None,None,None,None,,None
13 February 2016,None,None,None,None,,None
14 February 2016,None,None,None,None,,None
15 February 2016,None,None,None,None,,None
16 February 2016,None,None,None,None,,None
17 February 2016,None,None,None,None,,None
18 February 2016,None,None,None,None,,None
19 February 2016,None,None,None,None,,None
20 February 2016,None,None,None,None,,None
21 February 2016,None,None,None,None,,None
22 February 2016,None,None,None,None,,None
23 February 2016,None,None,None,None,,None
24 February 2016,None,None,None,None,,None
25 February 2016,None,None,None,None,,None
26 February 2016,None,None,None,None,,None
27 February 2016,None,None,None,None,,None
28 February 2016,None,None,None,None,,None
29 February 2016,None,None,None,None,,None
01 March 2016,None,None,None,None,,None
02 March 2016,None,None,None,None,,None
03 March 2016,None,None,None,None,,None
04 March 2016,None,None,None,None,,None
05 March 2016,None,None,None,None,,None
06 March 2016,None,None,None,None,,None
07 March 2016,None,None,None,None,,None
08 March 2016,None,None,None,None,,None
09 March 2016,None,None,None,None,,None
10 March 2016,None,None,None,None,,None
11 March 2016,None,None,None,None,,None
12 March 2016,None,None,None,None,,None
13 March 2016,None,None,None,None,,None
14 March 2016,None,None,None,None,,None
15 March 2016,None,None,None,None,,None
16 March 2016,None,None,None,None,,None
17 March 2016,None,None,None,None,,None
18 March 2016,None,None,None,None,,None
19 March 2016,None,None,None,None,,None
20 March 2016,None,None,None,None,,None
21 March 2016,None,None,None,None,,None
22 March 2016,None,None,None,None,,None
23 March 2016,None,None,None,None,,None
24 March 2016,None,None,None,None,,None
25 March 2016,None,None,None,None,,None
26 March 2016,None,None,None,None,,None
27 March 2016,None,None,None,None,,None
28 March 2016,None,None,None,None,,None
29 March 2016,None,None,None,None,,None
30 March 2016,None,None,None,None,,None
31 March 2016,None,None,None,None,,None
01 April 2016,None,None,None,None,,None
02 April 2016,None,None,None,None,,None
03 April 2016,None,None,None,None,,None
04 April 2016,None,None,None,None,,None
05 April 2016,None,None,None,None,,None
06 April 2016,None,None,None,None,,None
07 April 2016,None,None,None,None,,None
08 April 2016,None,None,None,None,,None
09 April 2016,None,None,None,None,,None
10 April 2016,None,None,None,None,,None
11 April 2016,None,None,None,None,,None
12 April 2016,None,None,None,None,,None
13 April 2016,None,None,None,None,,None
14 April 2016,None,None,None,None,,None
15 April 2016,None,None,None,None,,None
16 April 2016,None,None,None,None,,None
17 April 2016,None,None,None,None,,None
18 April 2016,None,None,None,None,,None
19 April 2016,None,None,None,None,,None
20 April 2016,None,None,None,None,,None
21 April 2016,None,None,None,None,,None
22 April 2016,None,None,None,None,,None
23 April 2016,None,None,None,None,,None
24 April 2016,None,None,None,None,,None
25 April 2016,None,None,None,None,,None
26 April 2016,None,None,None,None,,None
27 April 2016,None,None,None,None,,None
28 April 2016,None,None,None,None,,None
29 April 2016,None,None,None,None,,None
30 April 2016,None,None,None,None,,None
01 May 2016,None,None,None,None,,None
02 May 2016,None,None,None,None,,None
03 May 2016,None,None,None,None,,None
04 May 2016,None,None,None,None,,None
05 May 2016,None,None,None,None,,None
06 May 2016,None,None,None,None,,None
07 May 2016,None,None,None,None,,None
08 May 2016,None,None,None,None,,None
09 May 2016,None,None,None,None,,None
10 May 2016,None,None,None,None,,None
11 May 2016,None,None,None,None,,None
12 May 2016,None,None,None,None,,None
13 May 2016,None,None,None,None,,None
14 May 2016,None,None,None,None,,None
15 May 2016,None,None,None,None,,None
16 May 2016,None,None,None,None,,None
17 May 2016,None,None,None,None,,None
18 May 2016,None,None,None,None,,None
19 May 2016,None,None,None,None,,None
20 May 2016,None,None,None,None,,None
21 May 2016,None,None,None,None,,None
22 May 2016,None,None,None,None,,None
23 May 2016,None,None,None,None,,None
24 May 2016,None,None,None,None,,None
25 May 2016,None,None,None,None,,None
26 May 2016,None,None,None,None,,None
27 May 2016,None,None,None,None,,None
28 May 2016,None,None,None,None,,None
29 May 2016,None,None,None,None,,None
30 May 2016,None,None,None,None,,None
31 May 2016,None,None,None,None,,None
01 June 2016,None,None,None,None,,None
02 June 2016,None,None,None,None,,None
03 June 2016,None,None,None,None,,None
04 June 2016,None,None,None,None,,None
05 June 2016,None,None,None,None,,None
06 June 2016,None,None,None,None,,None
07 June 2016,None,None,None,None,,None
08 June 2016,None,None,None,None,,None
09 June 2016,None,None,None,None,,None
10 June 2016,None,None,None,None,,None
11 June 2016,None,None,None,None,,None
12 June 2016,None,None,None,None,,None
13 June 2016,None,None,None,None,,None
14 June 2016,None,None,None,None,,None
15 June 2016,None,None,None,None,,None
16 June 2016,None,None,None,None,,None
17 June 2016,None,None,None,None,,None
18 June 2016,None,None,None,None,,None
19 June 2016,None,None,None,None,,None
20 June 2016,None,None,None,None,,None
21 June 2016,None,None,None,None,,None
22 June 2016,None,None,None,None,,None
23 June 2016,None,None,None,None,,None
24 June 2016,None,None,None,None,,None
25 June 2016,None,None,None,None,,None
26 June 2016,None,None,None,None,,None
27 June 2016,None,None,None,None,,None
28 June 2016,None,None,None,None,,None
29 June 2016,None,None,None,None,,None
30 June 2016,None,None,None,None,,None
01 July 2016,None,None,None,None,,None
02 July 2016,None,None,None,None,,None
03 July 2016,None,None,None,None,,None
04 July 2016,None,None,None,None,,None
05 July 2016,None,None,None,None,,None
06 July 2016,None,None,None,None,,None
07 July 2016,None,None,None,None,,None
08 July 2016,None,None,None,None,,None
09 July 2016,None,None,None,None,,None
10 July 2016,None,None,None,None,,None
11 July 2016,None,None,None,None,,None
12 July 2016,None,None,None,None,,None
13 July 2016,None,None,None,None,,None
14 July 2016,None,None,None,None,,None
15 July 2016,None,None,None,None,,None
16 July 2016,None,None,None,None,,None
17 July 2016,None,None,None,None,,None
18 July 2016,None,None,None,None,,None
19 July 2016,None,None,None,None,,None
20 July 2016,None,None,None,None,,None
21 July 2016,None,None,None,None,,None
22 July 2016,None,None,None,None,,None
23 July 2016,None,None,None,None,,None
24 July 2016,None,None,None,None,,None
25 July 2016,None,None,None,None,,None
26 July 2016,None,None,None,None,,None
27 July 2016,None,None,None,None,,None
28 July 2016,None,None,None,None,,None
29 July 2016,None,None,None,None,,None
30 July 2016,None,None,None,None,,None
31 July 2016,None,None,None,None,,None
01 August 2016,None,None,None,None,,None
02 August 2016,None,None,None,None,,None
03 August 2016,None,None,None,None,,None
04 August 2016,None,None,None,None,,None
05 August 2016,None,None,None,None,,None
06 August 2016,None,None,None,None,,None
07 August 2016,None,None,None,None,,None
08 August 2016,None,None,None,None,,None
09 August 2016,None,None,None,None,,None
10 August 2016,None,None,None,None,,None
11 August 2016,None,None,None,None,,None
12 August 2016,None,None,None,None,,None
13 August 2016,None,None,None,None,,None
14 August 2016,None,None,None,None,,None
15 August 2016,None,None,None,None,,None
16 August 2016,None,None,None,None,,None
17 August 2016,None,None,None,None,,None
18 August 2016,None,None,None,None,,None
19 August 2016,None,None,None,None,,None
20 August 2016,None,None,None,None,,None
21 August 2016,None,None,None,None,,None
22 August 2016,None,None,None,None,,None
23 August 2016,None,None,None,None,,None
24 August 2016,None,None,None,None,,None
25 August 2016,None,None,None,None,,None
26 August 2016,None,None,None,None,,None
27 August 2016,None,None,None,None,,None
28 August 2016,None,None,None,None,,None
29 August 2016,None,None,None,None,,None
30 August 2016,None,None,None,None,,None
31 August 2016,None,None,None,None,,None
01 September 2016,None,None,None,None,,None
02 September 2016,None,None,None,None,,None
03 September 2016,None,None,None,None,,None
04 September 2016,None,None,None,None,,None
05 September 2016,None,None,None,None,,None
06 September 2016,None,None,None,None,,None
07 September 2016,None,None,None,None,,None
08 September 2016,None,None,None,None,,None
09 September 2016,None,None,None,None,,None
10 September 2016,None,None,None,None,,None
11 September 2016,None,None,None,None,,None
12 September 2016,None,None,None,None,,None
13 September 2016,None,None,None,None,,None
14 September 2016,None,None,None,None,,None
15 September 2016,None,None,None,None,,None
16 September 2016,None,None,None,None,,None
17 September 2016,None,None,None,None,,None
18 September 2016,None,None,None,None,,None
19 September 2016,None,None,None,None,,None
20 September 2016,None,None,None,None,,None
21 September 2016,None,None,None,None,,None
22 September 2016,None,None,None,None,,None
23 September 2016,None,None,None,None,,None
24 September 2016,None,None,None,None,,None
25 September 2016,None,None,None,None,,None
26 September 2016,None,None,None,None,,None
27 September 2016,None,None,None,None,,None
28 September 2016,None,None,None,None,,None
29 September 2016,None,None,None,None,,None
30 September 2016,None,None,None,None,,None
01 October 2016,None,None,None,None,,None
02 October 2016,None,None,None,None,,None
03 October 2016,None,None,None,None,,None
04 October 2016,None,None,None,None,,None
05 October 2016,None,None,None,None,,None
06 October 2016,None,None,None,None,,None
07 October 2016,None,None,None,None,,None
08 October 2016,None,None,None,None,,None
09 October 2016,None,None,None,None,,None
10 October 2016,None,None,None,None,,None
11 October 2016,None,None,None,None,,None
12 October 2016,None,None,None,None,,None
13 October 2016,None,None,None,None,,None
14 October 2016,None,None,None,None,,None
15 October 2016,None,None,None,None,,None
16 October 2016,None,None,None,None,,None
17 October 2016,None,None,None,None,,None
18 October 2016,None,None,None,None,,None
19 October 2016,None,None,None,None,,None
20 October 2016,None,None,None,None,,None
21 October 2016,None,None,None,None,,None
22 October 2016,None,None,None,None,,None
23 October 2016,None,None,None,None,,None
24 October 2016,None,None,None,None,,None
25 October 2016,None,None,None,None,,None
26 October 2016,None,None,None,None,,None
27 October 2016,None,None,None,None,,None
28 October 2016,None,None,None,None,,None
29 October 2016,None,None,None,None,,None
30 October 2016,None,None,None,None,,None
31 October 2016,None,None,None,None,,None
01 November 2016,None,None,None,None,,None
02 November 2016,None,None,None,None,,None
03 November 2016,None,None,None,None,,None
04 November 2016,None,None,None,None,,None
05 November 2016,None,None,None,None,,None
06 November 2016,None,None,None,None,,None
07 November 2016,None,None,None,None,,None
08 November 2016,None,None,None,None,,None
09 November 2016,None,None,None,None,,None
10 November 2016,None,None,None,None,,None
11 November 2016,None,None,None,None,,None
12 November 2016,None,None,None,None,,None
13 November 2016,None,None,None,None,,None
14 November 2016,None,None,None,None,,None
15 November 2016,None,None,None,None,,None
16 November 2016,None,None,None,None,,None
17 November 2016,None,None,None,None,,None
18 November 2016,None,None,None,None,,None
19 November 2016,None,None,None,None,,None
20 November 2016,None,None,None,None,,None
21 November 2016,None,None,None,None,,None
22 November 2016,None,None,None,None,,None
23 November 2016,None,None,None,None,,None
24 November 2016,None,None,None,None,,None
25 November 2016,None,None,None,None,,None
26 November 2016,None,None,None,None,,None
27 November 2016,None,None,None,None,,None
28 November 2016,None,None,None,None,,None
29 November 2016,None,None,None,None,,None
30 November 2016,None,None,None,None,,None
01 December 2016,None,None,None,None,,None
02 December 2016,None,None,None,None,,None
03 December 2016,None,None,None,None,,None
04 December 2016,None,None,None,None,,None
05 December 2016,None,None,None,None,,None
06 December 2016,None,None,None,None,,None
07 December 2016,None,None,None,None,,None
08 December 2016,None,None,None,None,,None
09 December 2016,None,None,None,None,,None
10 December 2016,None,None,None,None,,None
11 December 2016,None,None,None,None,,None
12 December 2016,None,None,None,None,,None
13 December 2016,None,None,None,None,,None
14 December 2016,None,None,None,None,,None
15 December 2016,None,None,None,None,,None
16 December 2016,None,None,None,None,,None
17 December 2016,None,None,None,None,,None
18 December 2016,None,None,None,None,,None
19 December 2016,None,None,None,None,,None
20 December 2016,None,None,None,None,,None
21 December 2016,None,None,None,None,,None
22 December 2016,None,None,None,None,,None
23 December 2016,None,None,None,None,,None
24 December 2016,None,None,None,None,,None
25 December 2016,None,None,None,None,,None
26 December 2016,None,None,None,None,,None
27 December 2016,None,None,None,None,,None
28 December 2016,None,None,None,None,,None
29 December 2016,None,None,None,None,,None
30 December 2016,None,None,None,None,,None
31 December 2016,215.7,114.63,6.98,25.86,,1.2
01 January 2017,None,None,None,None,,None
02 January 2017,None,None,None,None,,None
03 January 2017,None,None,None,None,,None
04 January 2017,None,None,None,None,,None
05 January 2017,None,None,None,None,,None
06 January 2017,None,None,None,None,,None
07 January 2017,None,None,None,None,,None
08 January 2017,None,None,None,None,,None
09 January 2017,None,None,None,None,,None
10 January 2017,None,None,None,None,,None
11 January 2017,None,None,None,None,,None
12 January 2017,None,None,None,None,,None
13 January 2017,None,None,None,None,,None
14 January 2017,None,None,None,None,,None
15 January 2017,None,None,None,None,,None
16 January 2017,None,None,None,None,,None
17 January 2017,None,None,None,None,,None
18 January 2017,None,None,None,None,,None
19 January 2017,None,None,None,None,,None
20 January 2017,None,None,None,None,,None
21 January 2017,None,None,None,None,,None
22 January 2017,None,None,None,None,,None
23 January 2017,None,None,None,None,,None
24 January 2017,None,None,None,None,,None
25 January 2017,None,None,None,None,,None
26 January 2017,None,None,None,None,,None
27 January 2017,None,None,None,None,,None
28 January 2017,None,None,None,None,,None
29 January 2017,None,None,None,None,,None
30 January 2017,None,None,None,None,,None
31 January 2017,None,None,None,None,,None
01 February 2017,None,None,None,None,,None
02 February 2017,None,None,None,None,,None
03 February 2017,None,None,None,None,,None
04 February 2017,None,None,None,None,,None
05 February 2017,None,None,None,None,,None
06 February 2017,None,None,None,None,,None
07 February 2017,None,None,None,None,,None
08 February 2017,None,None,None,None,,None
09 February 2017,None,None,None,None,,None
10 February 2017,None,None,None,None,,None
11 February 2017,None,None,None,None,,None
12 February 2017,None,None,None,None,,None
13 February 2017,None,None,None,None,,None
14 February 2017,None,None,None,None,,None
15 February 2017,None,None,None,None,,None
16 February 2017,None,None,None,None,,None
17 February 2017,None,None,None,None,,None
18 February 2017,None,None,None,None,,None
19 February 2017,None,None,None,None,,None
20 February 2017,None,None,None,None,,None
21 February 2017,None,None,None,None,,None
22 February 2017,None,None,None,None,,None
23 February 2017,None,None,None,None,,None
24 February 2017,None,None,None,None,,None
25 February 2017,None,None,None,None,,None
26 February 2017,None,None,None,None,,None
27 February 2017,None,None,None,None,,None
28 February 2017,None,None,None,None,,None
01 March 2017,None,None,None,None,,None
02 March 2017,None,None,None,None,,None
03 March 2017,None,None,None,None,,None
04 March 2017,None,None,None,None,,None
05 March 2017,None,None,None,None,,None
06 March 2017,None,None,None,None,,None
07 March 2017,None,None,None,None,,None
08 March 2017,None,None,None,None,,None
09 March 2017,None,None,None,None,,None
10 March 2017,None,None,None,None,,None
11 March 2017,None,None,None,None,,None
12 March 2017,None,None,None,None,,None
13 March 2017,None,None,None,None,,None
14 March 2017,None,None,None,None,,None
15 March 2017,None,None,None,None,,None
16 March 2017,None,None,None,None,,None
17 March 2017,None,None,None,None,,None
18 March 2017,None,None,None,None,,None
19 March 2017,None,None,None,None,,None
20 March 2017,None,None,None,None,,None
21 March 2017,None,None,None,None,,None
22 March 2017,None,None,None,None,,None
23 March 2017,None,None,None,None,,None
24 March 2017,None,None,None,None,,None
25 March 2017,None,None,None,None,,None
26 March 2017,None,None,None,None,,None
27 March 2017,None,None,None,None,,None
28 March 2017,None,None,None,None,,None
29 March 2017,None,None,None,None,,None
30 March 2017,None,None,None,None,,None
31 March 2017,None,None,None,None,,None
01 April 2017,None,None,None,None,,None
02 April 2017,None,None,None,None,,None
03 April 2017,None,None,None,None,,None
04 April 2017,None,None,None,None,,None
05 April 2017,None,None,None,None,,None
06 April 2017,None,None,None,None,,None
07 April 2017,None,None,None,None,,None
08 April 2017,None,None,None,None,,None
09 April 2017,None,None,None,None,,None
10 April 2017,None,None,None,None,,None
11 April 2017,None,None,None,None,,None
12 April 2017,None,None,None,None,,None
13 April 2017,None,None,None,None,,None
14 April 2017,None,None,None,None,,None
15 April 2017,None,None,None,None,,None
16 April 2017,None,None,None,None,,None
17 April 2017,None,None,None,None,,None
18 April 2017,None,None,None,None,,None
19 April 2017,None,None,None,None,,None
20 April 2017,None,None,None,None,,None
21 April 2017,None,None,None,None,,None
22 April 2017,None,None,None,None,,None
23 April 2017,None,None,None,None,,None
24 April 2017,None,None,None,None,,None
25 April 2017,None,None,None,None,,None
26 April 2017,None,None,None,None,,None
27 April 2017,None,None,None,None,,None
28 April 2017,None,None,None,None,,None
29 April 2017,None,None,None,None,,None
30 April 2017,None,None,None,None,,None
01 May 2017,None,None,None,None,,None
02 May 2017,None,None,None,None,,None
03 May 2017,None,None,None,None,,None
04 May 2017,None,None,None,None,,None
05 May 2017,None,None,None,None,,None
06 May 2017,None,None,None,None,,None
07 May 2017,None,None,None,None,,None
08 May 2017,None,None,None,None,,None
09 May 2017,None,None,None,None,,None
10 May 2017,None,None,None,None,,None
11 May 2017,None,None,None,None,,None
12 May 2017,None,None,None,None,,None
13 May 2017,None,None,None,None,,None
14 May 2017,None,None,None,None,,None
15 May 2017,None,None,None,None,,None
16 May 2017,None,None,None,None,,None
17 May 2017,None,None,None,None,,None
18 May 2017,None,None,None,None,,None
19 May 2017,None,None,None,None,,None
20 May 2017,None,None,None,None,,None
21 May 2017,None,None,None,None,,None
22 May 2017,None,None,None,None,,None
23 May 2017,None,None,None,None,,None
24 May 2017,None,None,None,None,,None
25 May 2017,None,None,None,None,,None
26 May 2017,None,None,None,None,,None
27 May 2017,None,None,None,None,,None
28 May 2017,None,None,None,None,,None
29 May 2017,None,None,None,None,,None
30 May 2017,None,None,None,None,,None
31 May 2017,None,None,None,None,,None
01 June 2017,None,None,None,None,,None
02 June 2017,None,None,None,None,,None
03 June 2017,None,None,None,None,,None
04 June 2017,None,None,None,None,,None
05 June 2017,None,None,None,None,,None
06 June 2017,None,None,None,None,,None
07 June 2017,None,None,None,None,,None
08 June 2017,None,None,None,None,,None
09 June 2017,None,None,None,None,,None
10 June 2017,None,None,None,None,,None
11 June 2017,None,None,None,None,,None
12 June 2017,None,None,None,None,,None
13 June 2017,None,None,None,None,,None
14 June 2017,None,None,None,None,,None
15 June 2017,None,None,None,None,,None
16 June 2017,None,None,None,None,,None
17 June 2017,None,None,None,None,,None
18 June 2017,None,None,None,None,,None
19 June 2017,None,None,None,None,,None
20 June 2017,None,None,None,None,,None
21 June 2017,None,None,None,None,,None
22 June 2017,None,None,None,None,,None
23 June 2017,None,None,None,None,,None
24 June 2017,None,None,None,None,,None
25 June 2017,None,None,None,None,,None
26 June 2017,None,None,None,None,,None
27 June 2017,None,None,None,None,,None
28 June 2017,None,None,None,None,,None
29 June 2017,None,None,None,None,,None
30 June 2017,None,None,None,None,,None
01 July 2017,None,None,None,None,,None
02 July 2017,None,None,None,None,,None
03 July 2017,None,None,None,None,,None
04 July 2017,None,None,None,None,,None
05 July 2017,None,None,None,None,,None
06 July 2017,None,None,None,None,,None
07 July 2017,None,None,None,None,,None
08 July 2017,None,None,None,None,,None
09 July 2017,None,None,None,None,,None
10 July 2017,None,None,None,None,,None
11 July 2017,None,None,None,None,,None
12 July 2017,None,None,None,None,,None
13 July 2017,None,None,None,None,,None
14 July 2017,None,None,None,None,,None
15 July 2017,None,None,None,None,,None
16 July 2017,None,None,None,None,,None
17 July 2017,None,None,None,None,,None
18 July 2017,None,None,None,None,,None
19 July 2017,None,None,None,None,,None
20 July 2017,None,None,None,None,,None
21 July 2017,None,None,None,None,,None
22 July 2017,None,None,None,None,,None
23 July 2017,None,None,None,None,,None
24 July 2017,None,None,None,None,,None
25 July 2017,None,None,None,None,,None
26 July 2017,None,None,None,None,,None
27 July 2017,None,None,None,None,,None
28 July 2017,None,None,None,None,,None
29 July 2017,None,None,None,None,,None
30 July 2017,None,None,None,None,,None
31 July 2017,None,None,None,None,,None
01 August 2017,None,None,None,None,,None
02 August 2017,None,None,None,None,,None
03 August 2017,None,None,None,None,,None
04 August 2017,None,None,None,None,,None
05 August 2017,None,None,None,None,,None
06 August 2017,None,None,None,None,,None
07 August 2017,None,None,None,None,,None
08 August 2017,None,None,None,None,,None
09 August 2017,None,None,None,None,,None
10 August 2017,None,None,None,None,,None
11 August 2017,None,None,None,None,,None
12 August 2017,None,None,None,None,,None
13 August 2017,None,None,None,None,,None
14 August 2017,None,None,None,None,,None
15 August 2017,None,None,None,None,,None
16 August 2017,None,None,None,None,,None
17 August 2017,None,None,None,None,,None
18 August 2017,None,None,None,None,,None
19 August 2017,None,None,None,None,,None
20 August 2017,None,None,None,None,,None
21 August 2017,None,None,None,None,,None
22 August 2017,None,None,None,None,,None
23 August 2017,None,None,None,None,,None
24 August 2017,None,None,None,None,,None
25 August 2017,None,None,None,None,,None
26 August 2017,None,None,None,None,,None
27 August 2017,None,None,None,None,,None
28 August 2017,None,None,None,None,,None
29 August 2017,None,None,None,None,,None
30 August 2017,None,None,None,None,,None
31 August 2017,5.87,11.11,121.98,18.26,,0.52
01 September 2017,None,None,None,None,,None
02 September 2017,None,None,None,None,,None
03 September 2017,None,None,None,None,,None
04 September 2017,None,None,None,None,,None
05 September 2017,None,None,None,None,,None
06 September 2017,None,None,None,None,,None
07 September 2017,0,0,0,0,,0
08 September 2017,0,0,0,0,,0
09 September 2017,0,0,0,0,,0
10 September 2017,0,0,0,0,,0
11 September 2017,0,0,0,0,,0
12 September 2017,0,0,0,0,,0
13 September 2017,None,None,None,None,,None
14 September 2017,None,None,None,None,,None
15 September 2017,0,0,0,0,,0
16 September 2017,0,0,0,0,,0
17 September 2017,0,0,0,0,,0
18 September 2017,0,0,0,0,,0
19 September 2017,0,0,0,0,,0
20 September 2017,0,0,0,0,,0
21 September 2017,0,0,0,0,,0
22 September 2017,0,0,0,0,,0
23 September 2017,0,0,0,0,,0
24 September 2017,0,0,0,0,,0
25 September 2017,0,0,0,0,,0
26 September 2017,104.98,75.77,24.72,45.75,,1.5
27 September 2017,149.3,103.23,25.07,55.18,,1.52
28 September 2017,116.97,34.32,25.37,54.59,,1.49
29 September 2017,112.76,80.18,25.89,55.45,,1.41
30 September 2017,112.9,36.15,25.33,51.86,,1.45
01 October 2017,109.68,67.24,25.04,48.03,,0.41
02 October 2017,55.34,38.83,24.88,43.57,,0
03 October 2017,72.22,51.2,25.68,53.17,,0
04 October 2017,112.26,78.04,26.3,56.01,,0
05 October 2017,101.28,77.16,27.79,58.34,,0
06 October 2017,86.48,62.62,27.36,59.36,,0
07 October 2017,24.48,17.91,26.31,54.66,,0
08 October 2017,108.94,37.63,25.92,59.16,,0
09 October 2017,153.99,128.1,24.42,48.71,,0
10 October 2017,139.72,30.39,24.62,51.28,,0
11 October 2017,119.73,74.4,25.11,50.32,,0
12 October 2017,166.77,29.88,28.46,69.42,,0
13 October 2017,151.41,92.2,28.1,63.01,,0
14 October 2017,167.36,131.49,28.49,67.59,,0
15 October 2017,168.46,128.62,28.48,71.11,,0
16 October 2017,169.59,91.54,30,95.32,,0
17 October 2017,137.5,58.14,24.97,50.01,,0
18 October 2017,180.92,137.16,23.89,40.51,,0
19 October 2017,275.23,221,24.7,44.42,,0
20 October 2017,440.39,252.7,23.25,40.97,,0
21 October 2017,263.11,206.45,19.32,25.45,,0
22 October 2017,83.6,62.46,17.25,19.26,,0
23 October 2017,119.25,75.98,16.42,19.3,,0.27
24 October 2017,156.45,0,16.79,19.65,,4.04
25 October 2017,466.57,91.53,18.8,24.55,,3.37
26 October 2017,290.73,120.51,20.07,23.97,,2.16
27 October 2017,279.97,163.41,19.81,23.41,,2.24
28 October 2017,272.55,165.58,20.56,27.6,,2.16
29 October 2017,268.84,45.19,20.37,27.24,,2.21
30 October 2017,272.95,0,20.69,29.25,,2.18
31 October 2017,345.46,116.14,19.04,20.32,,2.32
01 November 2017,267.73,93.53,19.91,24.15,,2.26
02 November 2017,232.11,1.27,21.16,31.5,,2.21
03 November 2017,234.34,132.16,19.32,20.22,,2.19
04 November 2017,256.18,153.67,20.71,24.14,,1.9
05 November 2017,302.87,181.72,22.15,30.32,,1.73
06 November 2017,327.61,196.49,21.26,25.99,,1.82
07 November 2017,760.73,456.44,22.98,31.56,,1.55
08 November 2017,921.48,552.89,23.33,34.09,,1.53
09 November 2017,790.43,474.14,23.85,35.9,,1.46
10 November 2017,470.38,282.23,23.64,36.4,,1.53
11 November 2017,520.08,311.28,22.84,31.88,,1.58
12 November 2017,594.77,356.86,23.86,37.48,,1.48
13 November 2017,461.07,276.64,23.1,34.03,,1.58
14 November 2017,331.28,198.77,23.21,34.32,,1.58
15 November 2017,186.63,111.98,22.52,30.82,,1.65
16 November 2017,272.17,165.73,22.28,29.62,,1.67
17 November 2017,207.73,145.06,21.76,27.2,,1.71
18 November 2017,181.75,144.29,21.99,27.69,,1.67
19 November 2017,195.81,129.9,23.39,32.82,,1.49
20 November 2017,248.13,180.77,22.96,31.87,,1.56
21 November 2017,210.16,142.83,22.44,30.13,,1.64
22 November 2017,212.02,141.77,22.59,30.86,,1.62
23 November 2017,217.79,142.67,22.77,32.01,,1.61
24 November 2017,213.99,129.33,22.68,31.83,,1.63
25 November 2017,248.46,151.03,22.99,32.99,,1.58
26 November 2017,333.83,202.51,23.47,34.49,,1.51
27 November 2017,278.79,173.72,23.28,33.7,,1.53
28 November 2017,250.42,145.39,22.08,28.24,,1.67
29 November 2017,238.35,125.28,22.47,28.37,,1.66
30 November 2017,332.58,205.4,23.7,34.13,,1.46
01 December 2017,264.87,153.94,22.97,31.99,,1.56
02 December 2017,273.51,152.07,23.16,32.72,,1.54
03 December 2017,304.03,169.6,24.15,37.47,,1.43
04 December 2017,329.07,196.82,23.97,35.7,,1.43
05 December 2017,324.16,195.63,23.56,33.62,,1.48
06 December 2017,185.48,92.38,22.42,29.44,,1.62
07 December 2017,150.21,70.71,22.47,30.44,,1.64
08 December 2017,177.62,82.93,23.13,33.43,,1.57
09 December 2017,211.9,105.84,22.91,32.47,,1.59
10 December 2017,295.35,149.22,22.03,27.56,,1.66
11 December 2017,243.91,134.11,23.56,34.48,,1.51
12 December 2017,142.37,83.57,20.94,23.87,,1.8
13 December 2017,175.79,98.94,22.07,27.48,,1.63
14 December 2017,57.99,91.98,21.81,26.92,,1.68
15 December 2017,30,104.33,21.57,25.89,,1.71
16 December 2017,113.71,93.94,22.57,29.38,,1.58
17 December 2017,148.6,72.98,23.16,32.19,,1.52
18 December 2017,165.29,85.27,23.56,33.46,,1.47
19 December 2017,241.86,127.18,23.44,32.91,,1.48
