From Date,PM10,PM2.5,NO2,Ozone,SO2,CO
14 May 2019,64.8,15.5,16.39,20.16,22.19,1.65
15 May 2019,65.21,15.14,15.85,22.67,22.76,1.45
16 May 2019,59.54,15.87,14.09,19.97,19.33,1.44
17 May 2019,65.63,15.69,18.77,14.3,19.23,1.51
18 May 2019,74.3,15.52,19.83,14.89,24.52,1.62
19 May 2019,60.52,12.13,20.09,15.64,23.68,1.53
20 May 2019,57.29,12.36,16.7,22.74,16.92,1.66
21 May 2019,68.39,14.37,14.56,15.08,11.06,1.79
22 May 2019,47.3,11.02,12.27,14.8,10.96,1.75
23 May 2019,58.16,25.66,13.81,17.13,11.8,1.78
24 May 2019,81.55,17.29,12.74,14.97,10.98,1.68
25 May 2019,59.34,13.87,10.06,26.4,12.59,1.41
26 May 2019,80.08,17.07,9.54,23.86,15.9,1.36
27 May 2019,86.37,18.29,9.7,23.02,14.88,1.45
28 May 2019,71.41,16.39,9.89,19.94,11.23,1.76
29 May 2019,60.72,14.82,9.88,26.64,11.35,1.69
30 May 2019,48.72,12.78,9.59,20.01,11.1,1.38
31 May 2019,50.87,14.51,11.19,32.02,13.94,1.46
01 June 2019,45.94,11.88,14.11,24.39,16.11,1.59
02 June 2019,45.02,12.74,13.67,24.96,16.38,1.6
03 June 2019,47.74,16.76,13.51,24.88,16.94,1.59
04 June 2019,44.75,12.14,11.49,24.76,18.52,1.6
05 June 2019,48.25,12.37,11.12,25.32,19.11,1.62
06 June 2019,44.04,10.01,11.02,24.94,19.63,1.61
07 June 2019,52.8,12.42,12.72,26.92,20.21,1.58
08 June 2019,51.43,12.11,15.99,31.11,19.96,1.52
09 June 2019,62.98,15.45,15.27,31.7,20.52,1.62
10 June 2019,51.74,15.99,16.35,32.08,21.52,1.79
11 June 2019,63.22,17.48,19,34.19,22.05,1.89
12 June 2019,65.62,15.09,15.58,32.29,21.54,2.11
13 June 2019,75.52,16.44,12.26,25.64,21.25,2.09
14 June 2019,76.49,16.39,11.51,14.17,21.28,2.22
15 June 2019,68.12,14.29,21.56,14.2,20.37,2.11
16 June 2019,72.93,11.71,17.88,13.4,20.19,1.99
17 June 2019,60.4,14.3,16.75,13.02,20.89,1.91
18 June 2019,54.7,12.62,16.62,13.61,20.23,1.95
19 June 2019,62.67,15.35,16.2,13.64,21.17,2.04
20 June 2019,71.19,12,15.53,12.08,20.94,1.93
21 June 2019,61.13,13.89,15.19,10.93,21.72,1.88
22 June 2019,61.75,14.37,15.5,10.35,22.02,1.9
23 June 2019,63.86,12.09,15.12,9.8,22.84,1.88
24 June 2019,67.51,15.63,15.69,10.25,24.57,2.05
25 June 2019,57.97,14.95,17.19,10.45,24.7,2.09
26 June 2019,58.09,11.84,15.09,10.24,25.13,2.03
27 June 2019,42.8,11.66,15.66,10.52,18.18,2.15
28 June 2019,40.45,9.38,16.24,10.11,0.27,1.97
29 June 2019,54.5,10.4,19.8,10.66,0.43,2.08
30 June 2019,65.18,15.66,20.22,9.88,0.59,2.14
01 July 2019,37.5,8.64,20.84,10.55,11.43,2.24
02 July 2019,33.7,12.09,27.24,12.31,24.8,2.54
03 July 2019,45.47,11.48,19.7,11.67,24.68,2.38
04 July 2019,81.21,14.82,16.08,11.54,25.26,2.53
05 July 2019,84.72,10.68,19.38,11.35,24.39,2.17
06 July 2019,55.54,11.11,18.39,11.34,24.23,1.99
07 July 2019,75.74,11.69,16.84,11.38,24.01,2
08 July 2019,68.01,11.85,18.72,11.15,24.7,2.07
09 July 2019,64.24,11.56,17.52,11.59,24.93,2.01
10 July 2019,44.67,11.5,16.35,11.85,41.44,2.11
11 July 2019,55.21,16.71,14.04,11.88,None,2.11
12 July 2019,65.9,19.06,13.99,12.06,None,2.15
13 July 2019,54.27,11.71,14.5,11.9,None,2.16
14 July 2019,55.38,9.09,14.37,11.19,None,2.13
15 July 2019,54.14,10.88,14.34,11.19,None,2.14
16 July 2019,57.24,10.88,13.92,11.63,None,2.16
17 July 2019,57.47,16.19,12.19,11.65,None,2.17
18 July 2019,61.84,13.12,14.63,10.46,16.27,2.13
19 July 2019,70.96,14.7,12.55,10.45,17.71,2.23
20 July 2019,73.2,15.65,11.48,11.32,17.97,2.47
21 July 2019,58.53,16.6,14.73,11.72,16.43,2.61
22 July 2019,73.55,23.57,17.1,13,15.18,2.48
23 July 2019,36.53,9.77,12.33,10.55,14.8,2.44
24 July 2019,None,None,None,None,None,None
25 July 2019,None,None,None,None,None,None
26 July 2019,75.21,10.56,17.6,10.65,9.78,2.18
27 July 2019,48.5,934.83,17.14,12.51,10.11,2.19
28 July 2019,48.54,0,15.84,12.32,10.25,2.19
29 July 2019,45.05,0,15.93,12.04,9.59,2.21
30 July 2019,52.05,14.82,15.62,11.85,9.29,2.24
31 July 2019,41.51,8.85,14.2,11.49,9.43,2.27
01 August 2019,45.15,8.9,13.74,10.54,8.81,2.26
02 August 2019,34.68,11.85,14.86,10.4,8.73,2.23
03 August 2019,27.29,19.02,12.96,9.27,11.78,2.17
04 August 2019,42.7,16.65,11.84,10.03,12.55,2.16
05 August 2019,43.03,18.12,13.25,9.37,11.07,2.14
06 August 2019,35.79,10.7,14.38,8.98,8.93,2.19
07 August 2019,46.47,10.55,14.55,8.27,8.35,2.2
08 August 2019,62.63,18.47,14.79,8.68,8.57,2.23
09 August 2019,56.56,17.55,15.26,8.57,8.23,2.22
10 August 2019,52.55,15.73,14.16,8.29,7.89,2.24
11 August 2019,52.66,12.55,13.48,8.5,8.21,2.26
12 August 2019,37.01,11.73,13.23,8.28,8.36,2.26
13 August 2019,48.06,14.24,13.34,8.25,8.8,2.28
14 August 2019,48.87,13.59,13.45,8.26,9.22,2.31
15 August 2019,40.46,10.55,12.77,8.41,9.58,2.28
16 August 2019,40.84,14.99,11.02,8.16,10.15,2.26
17 August 2019,51.95,14.88,6.23,7.98,7.34,2.27
18 August 2019,40.63,11.97,6.69,8.7,0.19,2.29
19 August 2019,40.13,13.98,7.55,15.05,5.74,2.17
20 August 2019,45.34,18.27,8.11,5.83,11.61,1.74
21 August 2019,50.32,44.96,7.97,12.25,11.27,1.92
22 August 2019,47.07,21.87,8.05,5.74,11.45,2.01
23 August 2019,44.75,32.3,10.06,6.51,12.13,2.29
24 August 2019,39.96,54.59,8.17,5.93,12.17,2.44
25 August 2019,None,9.69,9.81,5.05,None,2.62
26 August 2019,74.66,15.51,10.24,4.69,13.56,2.47
27 August 2019,None,None,None,None,None,None
28 August 2019,47.17,11.05,9.29,4.61,14.04,2.44
29 August 2019,55.99,11.94,11.4,4.75,14.8,2.61
30 August 2019,56.11,10.96,10.98,4.86,14.78,2.54
31 August 2019,47.64,11,8.77,4.76,14.4,2.45
01 September 2019,38.09,7.78,9.38,4.78,14.87,2.51
02 September 2019,45.28,8.65,8.89,4.77,15.3,2.56
03 September 2019,35.82,6.57,10.27,4.78,15.17,2.57
04 September 2019,35.02,6.4,11.48,5.06,14.47,2.55
05 September 2019,42.68,7.79,10.19,5.35,14.04,2.46
06 September 2019,47.9,8.29,9.63,5.05,13.83,2.42
07 September 2019,61.26,17.98,12.01,4.69,14.6,2.53
08 September 2019,67.36,7.34,13.99,5.92,17.58,2.66
09 September 2019,71.46,11.26,11.76,5.29,11.76,1.75
10 September 2019,66.55,13.62,11.15,5.18,6.55,0.7
11 September 2019,70.43,12,11.14,4.54,10.75,1.1
12 September 2019,52.5,10.42,10.71,4.46,11.79,1.14
13 September 2019,74.4,13.7,14.54,4.65,12.18,1.38
14 September 2019,67.01,15.73,10.33,11.54,12.08,1.19
15 September 2019,None,9.47,18.95,9.32,13.28,1.66
16 September 2019,113.23,9.74,11.55,9.24,13.74,1.42
17 September 2019,62.79,13.68,15.9,9.69,13.92,1.74
18 September 2019,58.9,17,20.29,10.16,14.36,1.81
19 September 2019,68.01,22.69,30.78,11.08,14.2,2.12
20 September 2019,56.83,17.03,25.97,10.96,11.77,2.07
21 September 2019,59.74,23.9,20.85,10.71,7.19,1.97
22 September 2019,90.18,16.83,18.7,11.03,6.62,1.85
23 September 2019,None,25.54,15.76,11.19,6.4,1.8
24 September 2019,None,14.4,15.23,11.61,5.98,1.73
25 September 2019,None,12.45,20.65,12.32,6.11,2.02
26 September 2019,None,16.71,24.63,11.74,6.09,2.26
27 September 2019,None,7.75,19.82,11.52,5.24,1.81
28 September 2019,None,10.55,17.32,None,None,None
29 September 2019,None,10.94,15.51,None,None,None
30 September 2019,None,10.98,14.99,None,None,None
01 October 2019,None,9.76,10.57,None,None,None
02 October 2019,None,19.11,13.38,11.07,4.04,1.98
03 October 2019,None,23.09,15.08,10.96,4.38,2.19
04 October 2019,48.31,20.13,18.05,10.53,4.74,2.3
05 October 2019,62.65,26.59,22.93,10.85,4.88,2.75
06 October 2019,56.77,25.19,21.62,10.64,4.71,2.76
07 October 2019,64.16,32.5,19.84,10.83,4.38,2.38
08 October 2019,69.64,35.17,18.06,11.17,4.47,2.42
09 October 2019,44.28,19.79,23.12,10.92,4.23,2.29
10 October 2019,65.89,29.79,24.09,11.72,4.47,2.61
11 October 2019,50.68,25.56,23.5,11.69,4.15,2.46
12 October 2019,76.25,32.17,23.28,12.05,4.62,2.54
13 October 2019,64.99,29.6,21.29,11.48,4.57,2.78
14 October 2019,81.3,40.72,24.97,12.2,4.72,2.71
15 October 2019,87.29,41.63,31.63,11.45,4.72,2.75
16 October 2019,96.16,47.22,37.48,11.16,4.67,3.06
17 October 2019,90.88,49.69,28.66,11.77,4.34,2.92
18 October 2019,99.46,39.93,30.99,11.73,4.73,3.21
19 October 2019,45.69,22.52,26.99,11.87,5.1,3.49
20 October 2019,34.42,16.54,24.29,11.78,5.01,3.28
21 October 2019,41.08,17.31,21,11.69,4.49,3.07
22 October 2019,59.14,20.17,18.81,11.53,4.34,2.61
23 October 2019,36.81,17.36,21.12,11.86,4.68,3.08
24 October 2019,62.58,27.98,23.22,11.99,4.6,3.41
25 October 2019,64.84,22.58,22.67,11.97,5.55,3.39
26 October 2019,79.78,26.73,21.63,11.85,6.52,3.33
27 October 2019,67.76,30.13,20.97,11.83,6.45,3.5
28 October 2019,75.12,40.98,19.54,11.85,5.44,2.88
29 October 2019,97,47.73,18.93,11.25,5.05,2.77
30 October 2019,73.82,36.32,20.43,11.6,5.33,3.04
31 October 2019,90.48,44.03,25.74,11.77,8.38,3.49
01 November 2019,54.25,9.8,62.51,10.35,10.23,3.05
02 November 2019,64.6,19.57,72.23,15.62,8.21,3.08
03 November 2019,53.63,18.45,72.59,17.86,7.09,3.27
04 November 2019,58.73,25.94,57.33,18.36,7.29,3.28
05 November 2019,57.41,27.34,59.25,19.5,7.32,3.38
06 November 2019,80.78,38.43,56.68,19.01,7.32,3.65
07 November 2019,42.85,15.6,44.46,17.06,7.12,3.22
08 November 2019,30.45,12.61,43.6,19.03,6.6,2.99
09 November 2019,59.77,21.89,55.02,18.46,6.77,3.33
10 November 2019,78,34.19,54.66,19.71,6.89,3.71
11 November 2019,78.85,41.02,60.49,20.52,7.38,3.89
12 November 2019,87.19,43.65,66.36,27.61,7.22,4.17
13 November 2019,92.77,46.03,74.52,20.41,6.94,3.07
14 November 2019,87.11,43.11,66.45,23.41,7.46,2.13
15 November 2019,98.34,51.08,69.35,21.95,8.3,2.26
16 November 2019,105.83,63.51,62.56,30.77,7.9,2.17
17 November 2019,86.66,46.04,58.14,27.1,7.56,2.44
18 November 2019,91.83,51.46,58.28,28.12,7.83,2.28
19 November 2019,115.48,55.74,68.56,31.15,9.19,2.82
20 November 2019,122.15,56.73,59.85,26.69,9.4,2.92
21 November 2019,126.89,58.76,66.3,23.54,9.11,2.84
22 November 2019,256.05,46.97,77.62,31.05,8.88,2.9
23 November 2019,114.31,54.46,65.97,31.72,8.71,2.84
24 November 2019,109.12,46.42,59.39,35.26,8.81,2.72
25 November 2019,152.11,69.9,57.51,30.63,9.06,2.74
26 November 2019,123.2,57.92,69.29,17.05,10.95,3.48
27 November 2019,70.29,23.95,56.23,14.64,9.04,2.29
28 November 2019,136.99,56.48,62.89,14.53,9.72,2.83
29 November 2019,123.3,59.84,55.58,12.75,9.14,3.16
30 November 2019,111.18,54.78,50.6,21.57,8.13,2.61
01 December 2019,117.24,64.58,49.69,22.91,7.22,3.26
02 December 2019,120.88,57.18,44.03,12.38,7.88,2.8
03 December 2019,110.31,45.04,47.43,11.59,8.83,2.92
04 December 2019,74.68,41.86,44.14,15.67,10.11,2.7
05 December 2019,120.83,58,46.76,15.41,9.54,3
06 December 2019,85.26,36.56,48.08,14.86,11.1,3.44
07 December 2019,105.58,49.12,47.55,26.43,13.61,3.13
08 December 2019,70.69,1.42,49.47,41.55,17.46,3.31
09 December 2019,127.46,52.65,42.91,37.73,28.02,3.47
10 December 2019,44,0,39.63,37.07,36.71,3.57
11 December 2019,98.23,54.71,32.48,36.31,44.34,3.52
12 December 2019,92.74,41.64,35.36,41.75,44.79,3.6
13 December 2019,85.37,25.24,37.63,35.11,43.68,3.37
14 December 2019,74.36,33.9,30.77,34.92,45.69,3.51
15 December 2019,49.04,0.15,33.29,35.74,46.49,3.84
16 December 2019,112.01,67.16,34.48,34.3,48.64,4.45
17 December 2019,94.75,50.92,36.2,29.79,33.6,2.9
18 December 2019,95.42,44.65,36.46,21.02,19.48,1.62
19 December 2019,98.94,45.99,37.13,16.48,16.81,1.95
20 December 2019,110.47,54.26,41.42,23.18,17.17,2.22
21 December 2019,116.88,54.42,44.76,20.76,16.37,2.44
22 December 2019,110.33,52.61,40.14,20.39,16.25,2.57
23 December 2019,113.62,61.21,35.67,23.87,19.77,2.13
24 December 2019,131.71,71.71,39.71,23.99,18.65,2.13
25 December 2019,133.42,69.62,35.98,20.63,20.38,2.14
26 December 2019,79.17,45.12,27.85,22.47,21.15,1.8
27 December 2019,98.61,47.8,31.07,18.62,19.75,1.54
28 December 2019,103.42,43.1,30.88,18.84,12.65,2.11
29 December 2019,112,43.9,30.02,21.28,13.22,2.48
30 December 2019,100.15,49.54,21.3,28.64,14.79,2.2
31 December 2019,76.15,34.17,22.25,44.13,11.68,1.73
01 January 2020,129.59,54.93,33.99,35.1,12.32,2.54
02 January 2020,114.41,59.22,28.03,23.03,14.1,2.38
03 January 2020,97.48,55.46,25.6,35.88,13.21,2.22
04 January 2020,50.88,33.84,23.49,37.1,4.24,2.03
05 January 2020,58.44,43.46,30.37,27.41,3.89,2.44
06 January 2020,76.2,45.54,34.11,27.52,7.7,2.5
07 January 2020,103.16,52.53,33.72,25.59,11.62,2.75
08 January 2020,79.08,42.79,29.16,32.41,20.94,2.24
09 January 2020,85.11,43.05,37.44,33.45,21.21,2.45
10 January 2020,105.39,51.37,42.57,30.77,28.16,2.62
11 January 2020,118.12,53.45,46.93,29.14,34.97,3.06
12 January 2020,446.69,86.99,45.96,36.19,33.24,3.86
13 January 2020,None,27.08,29.47,40.32,28.09,2.4
14 January 2020,None,30.33,24.72,37.55,24.1,2.1
15 January 2020,None,None,24.36,33.96,18.89,2.13
16 January 2020,None,None,28.38,28.32,14.65,2.27
17 January 2020,None,None,29.95,31.94,9.84,2.39
18 January 2020,None,None,36.65,32.19,11.72,2.85
19 January 2020,None,None,37.54,35.49,16.66,2.9
20 January 2020,None,None,38.58,30.32,23.34,3.82
21 January 2020,None,None,43.8,29.2,25.52,4.22
22 January 2020,None,None,46.45,31.59,27.76,4.61
23 January 2020,None,None,35.29,30.08,28.4,3.86
24 January 2020,None,None,38.55,29.05,27.42,3.61
25 January 2020,None,None,32.54,43.08,27.6,3.59
26 January 2020,None,None,39.29,48.68,26.78,3.77
27 January 2020,None,None,14.18,46.25,21.93,2.44
28 January 2020,None,None,3.78,16.81,11.59,2.41
29 January 2020,None,None,3.3,13.98,0.06,2.83
30 January 2020,None,None,3.35,19.69,None,3.14
31 January 2020,None,None,3.38,21.4,None,3.33
01 February 2020,None,None,3.3,25.25,0.04,3.41
02 February 2020,None,None,3.26,20.42,0.04,3.63
03 February 2020,None,None,3.31,21.46,0.05,3.84
