From Date,PM10,PM2.5,NO2,Ozone,SO2,CO
10 June 2018,30.97,14.27,14.44,33,0.3,0.35
11 June 2018,51.64,19.93,18.94,25.17,0.56,0.4
12 June 2018,83.48,23.68,14.26,27.63,0.41,0.27
13 June 2018,89.55,23.48,14.18,29.71,0.37,0.18
14 June 2018,90.09,None,14.27,26.43,4.12,0.11
15 June 2018,75.32,None,14.06,29.79,2.38,0.18
16 June 2018,61.06,None,14.09,32.82,2.89,0.18
17 June 2018,63.21,None,19.31,29.16,2.32,0.2
18 June 2018,42.21,19.56,25.03,25.21,5.29,0.33
19 June 2018,14,34.35,12.25,32.44,2.65,0.27
20 June 2018,31.93,43.74,14.73,39.41,3.44,0.21
21 June 2018,27.71,4.19,17.22,39.26,3.21,0.24
22 June 2018,34.92,13,28.53,36.16,3.69,0.44
23 June 2018,20.05,12.09,12.91,37.18,1.93,0.26
24 June 2018,37.32,14.36,12.8,29.59,3.12,0.21
25 June 2018,41.77,14.72,12.53,25.96,2.71,0.22
26 June 2018,51.26,15.58,12.3,26.35,2.02,0.2
27 June 2018,40.76,15.12,15.27,23.26,2.47,0.21
28 June 2018,47.47,16.67,14.06,27.16,3.11,0.19
29 June 2018,55.33,17.02,14.36,27.1,2.5,0.2
30 June 2018,49.07,17.58,15.85,30.94,3.86,0.2
01 July 2018,34.32,14.47,14.13,35.51,3.29,0.2
02 July 2018,40.45,14.75,14.83,31.82,4.05,0.2
03 July 2018,38.93,15.78,15.14,25.54,3.2,0.18
04 July 2018,59.02,14.67,14.99,35.86,3.93,0.75
05 July 2018,32.82,10.95,12.28,90.4,2.68,0.14
06 July 2018,39.33,15.61,15.8,23.52,2.34,0.21
07 July 2018,34.4,19.03,13.52,26.03,2.72,0.2
08 July 2018,27.96,16.18,11.48,25.09,2.46,0.19
09 July 2018,27.46,15.18,10.88,29.51,2.17,0.18
10 July 2018,40.66,18.59,13.1,23.4,2.13,0.17
11 July 2018,44.57,19.06,11.2,25,2.4,0.17
12 July 2018,12.5,8.42,9.67,23.24,2.63,0.18
13 July 2018,20.51,11.82,10.46,21.96,2.71,0.16
14 July 2018,31.14,12.69,13.65,18.08,3.07,0.19
15 July 2018,None,None,None,None,None,None
16 July 2018,None,None,None,None,None,None
17 July 2018,26.13,13.93,10.71,23.69,2.76,0.17
18 July 2018,30.35,13.65,13.04,19.9,2.3,0.2
19 July 2018,35.05,13.85,13.68,22.75,3.27,0.18
20 July 2018,31.7,11.54,12.67,21.21,1.85,0.18
21 July 2018,55,21.15,16.44,27.8,3.11,0.22
22 July 2018,59.75,22.5,14.69,22.08,2.45,0.15
23 July 2018,62.48,17.03,12.18,29.28,3.31,0.18
24 July 2018,46.58,16.26,14.53,20.85,2.33,0.18
25 July 2018,51.32,16.79,12.37,21.21,3.36,0.17
26 July 2018,38.42,13.89,10.27,21.35,1.93,0.22
27 July 2018,43.02,13,12.64,22.64,2.29,0.17
28 July 2018,52.76,16.88,13.34,23.46,1.71,0.19
29 July 2018,58.33,18.25,13.55,21.48,0.61,0.18
30 July 2018,75.24,21.93,12.74,23.99,2.71,0.17
31 July 2018,62.55,18.5,13.88,22.31,2.73,0.19
01 August 2018,70.98,20.13,13.37,22.8,1.63,0.17
02 August 2018,74.75,23.34,17.71,18.39,1.74,0.25
03 August 2018,89.51,27.41,16.2,21.5,3.58,0.21
04 August 2018,64,19.56,12,22.18,1.8,0.16
05 August 2018,51.59,17.39,16.89,20.51,2.88,0.2
06 August 2018,60.77,19.61,11.37,23.88,2.81,0.17
07 August 2018,47.66,15.47,11.87,23.17,2.88,0.18
08 August 2018,41.77,12.46,13.37,21.16,2.68,0.19
09 August 2018,32.01,11.94,17.68,16.38,2.97,0.31
10 August 2018,31.21,12.08,13.38,21.04,3.14,0.22
11 August 2018,23.82,8.69,10.89,15.79,2.94,0.19
12 August 2018,19.97,8.11,9.75,18.46,2.8,0.15
13 August 2018,22.95,7.02,9.77,17.22,1.63,0.18
14 August 2018,52.15,17,17.63,20.73,2.5,0.27
15 August 2018,57.66,19.81,10.99,24.32,1.78,0.19
16 August 2018,6.12,3.8,8.08,23.39,1.61,0.2
17 August 2018,39.61,14.42,10.89,26.79,3.11,0.21
18 August 2018,29.88,10.91,10.87,23.62,2.92,0.18
19 August 2018,21.3,9.66,11.54,22.57,2.33,0.19
20 August 2018,16.9,7.58,9.28,20.94,2.75,0.17
21 August 2018,16.15,7.62,8.74,20.97,2.74,0.17
22 August 2018,18.94,7.51,11.49,19.61,2.41,0.18
23 August 2018,26.43,8.8,11.24,19.01,3.51,0.17
24 August 2018,19.5,8.55,12.21,20.8,1.39,0.19
25 August 2018,35.48,11.1,13.12,19.9,3.03,0.2
26 August 2018,25.6,9.2,12.46,18.71,2.88,0.2
27 August 2018,23.9,10.1,14.16,15.84,3.75,0.21
28 August 2018,33.3,11.52,15.42,20.44,2.16,0.23
29 August 2018,57.55,16.62,16.28,22,2.01,0.22
30 August 2018,74.45,20.45,17.48,32.29,3.38,0.21
31 August 2018,58.89,18.06,18.94,26.72,2.25,0.3
01 September 2018,51.5,16.23,17.82,24.41,4.29,0.24
02 September 2018,32.48,11.71,14.04,20.61,1.84,0.24
03 September 2018,23.92,8.54,13.72,17.87,3.47,0.22
04 September 2018,54.07,15.36,17.76,21.32,2.19,0.28
05 September 2018,58.09,17.58,17.33,25.55,2.65,0.24
06 September 2018,80.04,23.88,21.86,27.07,2.2,0.31
07 September 2018,63.38,17.97,14.24,27.23,1.89,0.22
08 September 2018,48.88,13.48,17.47,23.39,2.62,0.2
09 September 2018,79.03,22.72,27.42,27.27,3.77,0.31
10 September 2018,88.75,30.68,37.3,40.72,5.01,0.4
11 September 2018,71.28,28.56,41.51,40,3.1,0.54
12 September 2018,45.78,22.13,26.59,38.79,3.26,0.5
13 September 2018,76.5,37.02,29.63,34.23,3.2,0.63
14 September 2018,85.5,33.36,38.42,47.61,2.27,0.49
15 September 2018,84.28,34.49,34.42,36.06,4.66,0.43
16 September 2018,75.66,31.26,28.91,29.62,2.75,0.37
17 September 2018,48.16,21.84,24.42,28.45,4.18,0.31
18 September 2018,59.06,29.13,28.8,29.59,2.97,0.49
19 September 2018,80.48,31.22,26.47,32.17,3.44,0.37
20 September 2018,90.72,34.68,21.7,33.17,3.68,0.33
21 September 2018,72.5,31.14,16.08,32.74,3.57,0.26
22 September 2018,54.09,21.83,14.65,40.9,2.97,0.18
23 September 2018,60.86,26.88,21.4,43.52,2.59,0.3
24 September 2018,71.9,30.94,37.64,32.01,2.66,0.57
25 September 2018,84.7,34.4,33.95,26.62,2.85,0.5
26 September 2018,110.24,45.14,42.58,29.8,3.02,0.69
27 September 2018,77.71,34.84,37.39,38.16,2.93,0.55
28 September 2018,86.99,37.2,36.33,24.17,2.38,0.66
29 September 2018,105.81,50.52,37.53,29.75,4.57,0.78
30 September 2018,134.3,63.58,33.37,47.07,2.81,0.64
01 October 2018,126.71,58.53,41.63,33.46,3.51,0.54
02 October 2018,67.53,28.99,33.58,33.43,4.38,0.39
03 October 2018,68.69,29.9,30.56,35.69,3.18,0.38
04 October 2018,74.61,30.19,33.3,35.84,1.62,0.4
05 October 2018,95.48,33.83,38.46,39.92,5.16,0.4
06 October 2018,119.59,48.74,42.07,42.89,5.74,0.49
07 October 2018,133.76,63.89,41.41,40.28,3.93,0.52
08 October 2018,139.79,61.15,42.83,42.85,4.8,0.5
09 October 2018,150.33,56.46,48.51,39.1,12.69,0.52
10 October 2018,148.97,54.72,54.73,34.53,9.83,0.54
11 October 2018,150.95,47.72,42.64,39.61,14.67,0.44
12 October 2018,131.31,47.15,51.54,40.75,12.26,0.54
13 October 2018,137.51,57.51,55.51,39.82,12.17,0.64
14 October 2018,107.08,47.46,40.24,49.59,8.06,0.42
15 October 2018,100.51,51.5,35.91,39.97,6.27,0.46
16 October 2018,82.22,44.39,29.45,42.59,2.74,0.4
17 October 2018,53.81,34.1,36.79,29.63,4.13,0.51
18 October 2018,57.66,31.92,27.43,33.76,2.39,0.43
19 October 2018,87.22,36.96,45.28,42.72,3.24,0.52
20 October 2018,128.46,52.71,57.58,39.67,4.38,0.66
21 October 2018,129.33,54.79,53.76,41.43,5.88,0.58
22 October 2018,147.29,60.75,64.94,40.78,5.12,0.75
23 October 2018,138.09,61.79,49.77,49.59,5.96,0.57
24 October 2018,126.48,61.51,51.49,42.45,5.72,0.65
25 October 2018,130.48,55.06,54.75,48.53,5.2,0.57
26 October 2018,133.01,46.11,59.03,46.86,12.53,0.53
27 October 2018,149.4,52.01,71.74,43.93,10.91,0.64
28 October 2018,140.09,49.32,41.1,62.51,13.94,0.42
29 October 2018,124.95,42.66,36.4,75.22,25.57,0.39
30 October 2018,120.59,46.37,36.81,75.56,18.22,0.42
31 October 2018,130.05,50.15,52.18,55.97,18.44,0.5
01 November 2018,101.96,41.09,53.62,38.15,6.81,0.53
02 November 2018,57.36,22.55,36.61,27.58,3.17,0.42
03 November 2018,50.96,17.96,32.34,33.54,2.75,0.39
04 November 2018,49.5,18.77,32.33,36.46,3.21,0.41
05 November 2018,64.04,26.38,38.69,35.53,4.4,0.49
06 November 2018,97.25,39.77,43.25,43.46,2.77,0.55
07 November 2018,110.96,52.27,42.89,49.99,7.49,0.47
08 November 2018,103.92,53.17,37.86,61.47,5.84,0.42
09 November 2018,123.78,57.86,47.42,53.82,6.28,0.48
10 November 2018,139.31,56.26,47.62,78.31,15.01,0.49
11 November 2018,124.84,46.69,45.25,69.78,16.11,0.47
12 November 2018,152.85,57.45,45.92,75.93,25.85,0.49
13 November 2018,155.55,61.17,62.73,55.6,28.06,0.6
14 November 2018,161.57,65.86,69.84,55.01,25.24,0.71
15 November 2018,140.14,48.06,52.96,48.93,17.02,0.52
16 November 2018,93.98,32.08,45.23,39.42,7.03,0.47
17 November 2018,51.77,16.84,31.16,29.41,3,0.37
18 November 2018,45.82,13.17,30.46,25.28,3.46,0.32
19 November 2018,56.17,18.48,34.01,29.83,3.3,0.38
20 November 2018,111.95,44.52,45.96,38,3.96,0.55
21 November 2018,130.76,52.41,43.92,53.85,8.33,0.47
22 November 2018,124.08,54.73,54.98,50.59,8.92,0.53
23 November 2018,139.52,63.81,54,51.36,9.95,0.57
24 November 2018,154.47,68.43,63.53,57.34,11.17,0.66
25 November 2018,146.36,60.03,49.99,79.41,15.42,0.52
26 November 2018,142.42,52.07,56.99,74.54,15.04,0.57
27 November 2018,151.76,64.23,70.65,69.31,14.43,0.73
28 November 2018,155.59,73.14,78.12,64.04,6.63,0.85
29 November 2018,150.88,67.93,72.75,62.47,9.36,0.73
30 November 2018,142.42,62.79,61.69,67.83,16.58,0.59
01 December 2018,139.35,65.26,67.28,55.16,11.36,0.7
02 December 2018,None,66.82,60.15,55.61,8.46,0.64
03 December 2018,140.38,68.08,54.54,66.39,5.34,0.69
04 December 2018,141.33,74.72,51.55,60.15,5.12,0.65
05 December 2018,116.16,57.3,40.66,52.76,2.11,0.61
06 December 2018,115.85,58.46,47.23,47.73,2.56,0.68
07 December 2018,92.48,54.97,33.53,49.31,2.28,0.57
08 December 2018,122.9,73.19,33.73,59.69,3.46,0.63
09 December 2018,133.8,83,27.22,61.6,4,0.54
10 December 2018,145.41,74.95,27.93,61.6,5.36,0.56
11 December 2018,146.74,74.52,43.02,47.75,3.51,0.66
12 December 2018,133.04,70.97,37.03,61.3,2.33,0.58
13 December 2018,121.71,68.33,42.88,51.82,1.82,0.62
14 December 2018,125.98,73.92,47.51,36.74,4.4,0.69
15 December 2018,130.72,73.35,36.68,62.55,7.96,0.52
16 December 2018,143.45,74.55,33.78,87,17.88,0.55
17 December 2018,81.07,46.42,29.51,52.71,8.8,0.45
18 December 2018,31.28,15.1,24.8,32.94,4.56,0.28
19 December 2018,57.74,24.11,36.81,35.56,4.14,0.44
20 December 2018,91.45,35.09,56.95,32.04,3.67,0.68
21 December 2018,101.79,45.94,60.28,42.38,4.95,0.65
22 December 2018,127.67,68.62,57.04,64.4,7.63,0.61
23 December 2018,128.97,75.43,49.48,65.59,4.49,0.61
24 December 2018,150.09,74.24,60.75,54.83,5.74,0.72
25 December 2018,150.57,71.14,59.51,74.68,8.9,0.64
26 December 2018,120.25,63.32,45.24,62.66,7.1,0.62
27 December 2018,131.56,62.47,52.97,48.26,12.13,0.59
28 December 2018,144.59,55.83,53.02,65.36,20.4,0.55
29 December 2018,133.33,60,44.38,85.05,21.57,0.51
30 December 2018,135.66,67.66,52.68,79.29,16.04,0.63
31 December 2018,131.72,59.97,69.95,67.43,28.36,0.69
01 January 2019,143.57,64.05,91.31,56.77,35.91,0.91
02 January 2019,145.06,67.49,98.88,61.55,15.34,0.94
03 January 2019,143.57,66.56,89.36,58.86,10.97,0.92
04 January 2019,143.47,70.6,75.01,69.72,15.89,0.71
05 January 2019,138.41,69.2,57.71,78.56,7.1,0.69
06 January 2019,151.53,74.82,44.02,87.77,7.46,0.66
07 January 2019,159.76,76.33,65.94,73.98,5.98,0.84
08 January 2019,169,71.88,81.54,50.82,12.08,0.93
09 January 2019,170.12,74.82,110.99,51.06,23.83,1.03
10 January 2019,155.78,73.55,85.12,68.05,22.28,0.82
11 January 2019,139.45,72.11,50.73,76.28,5.25,0.66
12 January 2019,147.08,77.16,50.2,73.18,6.52,0.65
13 January 2019,112.95,62.35,36.31,74.36,4.36,0.53
14 January 2019,132,71.24,48.83,68.32,5.89,0.64
15 January 2019,141.56,72.31,50.39,65.6,8.76,0.65
16 January 2019,153.32,74.59,56.11,63.81,9.96,0.68
17 January 2019,163.32,74,75.97,56.4,9,0.85
18 January 2019,158.01,72.22,67.98,54.7,7.33,0.77
19 January 2019,156.77,75.28,67.13,57.9,11.27,0.71
20 January 2019,138.72,64.7,74.03,52.91,12.01,0.69
21 January 2019,131.89,61.59,49.78,63.47,5.92,0.58
22 January 2019,94.28,36.09,41.31,55.84,3.49,0.42
23 January 2019,107.08,51.86,38.57,55.74,5.2,0.45
24 January 2019,115.7,51.55,52.02,51.59,5.66,0.54
25 January 2019,80.54,28.9,30.28,43.49,4.19,0.38
26 January 2019,56.16,27.67,24.49,39.36,4.28,0.42
27 January 2019,78.05,47.98,26.16,18.35,3.42,0.47
28 January 2019,101.36,68.42,39.94,29.79,5.38,0.58
29 January 2019,113.86,60.28,42.07,58.43,9.66,0.44
30 January 2019,110.76,48.77,61.33,63.35,13.89,0.54
31 January 2019,113.82,56.54,65.5,52.16,5.4,0.66
01 February 2019,111.24,59.01,50.68,66.35,4.75,0.56
02 February 2019,111.77,53,56.11,54.14,2.93,0.62
03 February 2019,97.16,49.94,46.9,62.22,4.81,0.5
04 February 2019,114.19,58.03,48.37,69.14,3.86,0.59
05 February 2019,118.04,54.29,59.37,69.67,5.63,0.63
06 February 2019,131.22,56.98,59.4,74.99,5.86,0.65
07 February 2019,111.49,49.71,36.6,70.51,7.12,0.47
08 February 2019,139.29,51.92,59.79,46.38,6.33,0.79
09 February 2019,167.04,49.26,44.39,66.82,14.81,0.49
10 February 2019,167.27,44.32,38.7,57.85,24.34,0.33
11 February 2019,117.61,57.63,37.74,56.49,2.81,0.58
12 February 2019,115.94,53.78,46.46,51.5,2.43,0.58
13 February 2019,129.17,57.72,69.17,46.75,4.78,0.66
14 February 2019,129.81,54.16,49.66,63.94,3.9,0.57
15 February 2019,86.49,29.58,23.35,52.48,3.45,0.39
16 February 2019,105.53,41.22,38.97,55.02,4.77,0.58
17 February 2019,92.27,36.48,29.39,57.09,5.79,0.43
18 February 2019,127.5,56.51,44.97,61.2,5.12,0.66
19 February 2019,106.91,44.85,32.73,50.17,4.81,0.49
20 February 2019,83.2,28.11,28.72,38.56,3.83,0.42
21 February 2019,87.8,30.9,35.19,50.38,2.78,0.48
22 February 2019,103.21,35.34,43.29,59.07,5.48,0.54
23 February 2019,125.83,48.07,46.2,75.64,7.62,0.63
24 February 2019,93.06,37.82,27.07,71.82,7.91,0.42
25 February 2019,120.97,38.01,30.94,68.44,8.77,0.42
26 February 2019,131.28,43.55,42.45,53.01,9.62,0.55
27 February 2019,118.92,50.14,40.09,40.94,5.5,0.56
28 February 2019,128.93,43.07,35.67,47.61,7.52,0.46
01 March 2019,103.6,38.83,32.64,51.17,4.88,0.5
02 March 2019,56.55,22.38,16.13,28.24,4.88,0.28
03 March 2019,71.63,23.76,24.19,44.81,3.06,1.23
04 March 2019,96.98,31.58,33.28,49.91,6.71,1.18
05 March 2019,164.52,53.75,39.73,39.42,9.68,0.7
06 March 2019,163.56,56.72,46.82,51.97,14.79,0.71
07 March 2019,173.67,60.46,59.17,70.5,15.75,1.02
08 March 2019,153.18,56.62,46.64,56.39,9.35,0.81
09 March 2019,103.16,38.82,32.49,46.68,8.66,0.67
10 March 2019,91.6,36.48,31.15,41.25,5.46,0.3
11 March 2019,86.91,28.41,25.88,44.82,5.67,0.41
12 March 2019,99.59,31.46,26.24,50.85,5.6,0.33
13 March 2019,105.42,34.97,22.33,59.43,4.47,0.48
14 March 2019,105.99,33.4,25.94,54.96,9.4,0.24
15 March 2019,105.04,37.85,28.06,55.49,11.88,0.83
16 March 2019,95.8,29.09,20.74,62.95,4.65,1.76
17 March 2019,None,None,None,None,None,None
18 March 2019,87.19,21.65,28.73,45.55,3.16,0.12
19 March 2019,70.16,24.55,24.72,42.17,2.11,0.6
20 March 2019,91.73,35.8,26.76,47.13,1.52,0.51
21 March 2019,87.47,32.74,25,52.52,1.51,0.58
22 March 2019,86.07,31.29,29.63,50.23,3.13,0.61
23 March 2019,102.86,36.18,41.72,55.06,1.72,0.74
24 March 2019,103.76,40.03,36.71,61.97,1.8,0.64
25 March 2019,103.67,37.06,41.09,59.19,6.74,0.73
26 March 2019,119.47,39.91,43.38,52.64,2.04,0.74
27 March 2019,112.47,38.51,43.17,59.98,2.31,0.72
28 March 2019,136.4,45.41,42.66,59.87,4.58,0.67
29 March 2019,148.06,52.84,59.05,62.04,6.54,0.87
30 March 2019,124.79,49.51,39.98,74.82,4.01,0.73
31 March 2019,120.74,40.51,30.56,71.78,3.67,0.6
01 April 2019,102.24,31.86,41.67,61.91,4.05,0.7
02 April 2019,114.84,37,31.87,66.99,4.36,0.61
03 April 2019,116.28,38.48,34.69,57.38,2.34,0.72
04 April 2019,106.05,33.33,31.56,54.18,2,0.6
05 April 2019,76.81,24.11,14.53,88.62,1.8,0.45
06 April 2019,68.92,25.44,26.43,74.81,2.77,0.52
07 April 2019,64.92,24.27,14.39,49.22,0.73,0.5
08 April 2019,None,None,None,None,None,None
09 April 2019,None,None,None,None,None,None
10 April 2019,None,None,None,None,None,None
11 April 2019,None,None,None,None,None,None
12 April 2019,98.85,24.08,23.4,86.36,1.39,0.53
13 April 2019,79.33,26.17,38.7,72.06,1.66,0.64
14 April 2019,94.97,32.8,38.11,58.43,2.5,0.68
15 April 2019,89.69,26.8,25.85,66.15,1.98,0.54
16 April 2019,108.98,31.23,28.91,75.65,5.34,0.58
17 April 2019,71.27,24.04,19.64,63.41,2.93,0.53
18 April 2019,110.21,35.46,30.36,65.47,2.37,0.67
19 April 2019,64.85,25.12,25.94,64.75,0.54,0.59
20 April 2019,52.99,19.56,20.55,57.92,0.46,0.51
21 April 2019,52.52,19.44,18.4,62.51,0.35,0.47
22 April 2019,57.31,24.77,28.07,57.9,2.25,0.61
23 April 2019,75.35,25.52,39.09,73.36,3.55,0.73
24 April 2019,77.49,22.38,32.14,71.54,3.72,0.6
25 April 2019,91.55,28.96,31.53,82.9,4.63,0.6
26 April 2019,110.48,37.66,27.93,85.41,5.69,0.63
27 April 2019,129.92,41.58,35.8,80.69,6.57,0.67
28 April 2019,109.3,37.79,23.16,70.02,6.32,0.62
29 April 2019,96.33,32.27,19.01,67.64,4.68,0.64
30 April 2019,102.47,36.4,19.62,None,4.38,0.51
01 May 2019,107.66,35.6,20.74,76.44,4.36,0.52
02 May 2019,134.45,32.8,18.1,64.22,5.69,0.48
03 May 2019,143.67,28.82,13.74,76.94,4.73,0.38
04 May 2019,109.88,25.35,14.27,68.38,5.02,0.41
05 May 2019,115.93,29.64,30.55,52.75,6.39,0.55
06 May 2019,125.56,36.25,50.27,46.66,9.58,0.88
07 May 2019,151.46,47.49,80.81,43.51,9.98,1.32
08 May 2019,147.85,40.77,49.7,57.97,10.27,0.83
09 May 2019,126.93,38.04,50.24,48.72,11.45,0.83
10 May 2019,130.15,39.99,54.13,49.51,13.38,0.89
11 May 2019,125.75,40.8,28.63,70.78,5.27,0.64
12 May 2019,79.24,30.79,25.78,78.05,3.57,0.61
13 May 2019,105.22,34.31,25.73,80.61,4.84,0.58
14 May 2019,102.43,33.08,29.56,75.52,4.33,0.63
15 May 2019,102.76,33.77,30.2,69.42,4.11,0.64
16 May 2019,92.99,30.02,35.75,57.33,6.24,0.72
17 May 2019,118.68,36.33,23.19,68.66,5.07,0.57
18 May 2019,140.91,40.02,32.98,52.08,8.42,0.71
19 May 2019,152.24,50.01,48.95,57.95,10.29,0.84
20 May 2019,123.08,42.39,21.87,76.33,4.64,0.64
21 May 2019,106.35,35.16,16.32,76.28,4.22,0.57
22 May 2019,86.31,29.07,23.74,78.18,4.86,0.53
23 May 2019,110.16,36.68,18.96,76.85,4.85,0.57
24 May 2019,92.17,33.13,39.85,77.66,4.26,0.78
25 May 2019,119.16,42.43,40.45,51.18,7.01,0.87
26 May 2019,139.77,42.42,43.83,51.67,6.68,0.82
27 May 2019,111.02,34.4,27.86,53.89,5.3,0.57
28 May 2019,125.02,34.02,36.55,57.87,5.69,0.7
29 May 2019,142.22,44.27,41.91,76.46,7.28,0.79
30 May 2019,117.19,36.54,19.49,77.09,3.01,0.62
31 May 2019,100.8,30.74,18.04,65.17,3.32,0.75
01 June 2019,84.83,27.7,20.8,62.06,2.56,0.54
02 June 2019,114.76,33.05,22.12,66.06,4.42,0.64
03 June 2019,60.19,21.45,12.59,51.38,2.77,0.5
04 June 2019,51.32,19.7,22.45,58.69,1.38,0.43
05 June 2019,85.65,27.46,26.84,58.25,1.75,0.51
06 June 2019,94.9,31.03,22.3,63.99,2.27,0.47
07 June 2019,65.88,24.28,23.12,72,2.68,0.45
08 June 2019,64,25.79,21.16,68.38,2.02,0.55
09 June 2019,55.31,23.5,20.73,66.41,1.93,0.51
10 June 2019,43.15,17.15,13.94,71.87,1.84,0.43
11 June 2019,36.81,7.43,14.47,47.06,2.8,0.38
12 June 2019,27.25,6.31,9.06,44.86,2.15,0.39
13 June 2019,23.84,5.41,9.67,34.75,1.93,0.36
14 June 2019,39.06,10.88,8.46,36.22,1.71,0.34
15 June 2019,55.02,15.15,8.7,34.81,2,0.31
16 June 2019,55.65,15.23,5.65,32.7,2.25,0.32
17 June 2019,63.21,14,5.94,31.73,2.68,0.34
18 June 2019,58.48,13.83,9.24,33.45,2.05,0.32
19 June 2019,63.83,13.17,8.31,38.15,1.69,0.44
20 June 2019,51.58,9.89,8.61,38.05,2.51,0.42
21 June 2019,62.01,17.55,15.39,41.06,1.7,0.39
22 June 2019,36.22,13.7,12.54,45.27,1.59,0.37
23 June 2019,45.07,15.66,18.66,30.6,1.6,0.41
24 June 2019,37.14,12.83,15.16,40.9,1.91,0.33
25 June 2019,48.52,15.84,24.95,30.8,1.81,0.55
26 June 2019,31.91,8.58,11.45,30.63,2.18,0.31
27 June 2019,22.12,4.59,9.21,29.9,2.07,0.32
28 June 2019,20.85,7.4,8.66,27.51,1.6,0.44
29 June 2019,18.38,6.1,10.57,26.22,1.98,0.41
30 June 2019,24.17,8.34,8.92,32.47,1.49,0.4
01 July 2019,29.95,9.52,9.12,25.54,1.59,0.4
02 July 2019,24.46,9.31,9.47,22.31,2.15,0.39
03 July 2019,38.08,11.91,8.48,25.71,1.38,0.33
04 July 2019,35.25,9.33,7.15,25.06,1.86,0.35
05 July 2019,31.7,8.69,7.36,22.32,1.68,0.33
06 July 2019,41.51,10.18,6.22,25.58,2.07,0.32
07 July 2019,40.36,9.64,5.74,26.07,1.64,0.35
08 July 2019,42.84,11.12,7.02,24.5,1.59,0.38
09 July 2019,33.6,9.26,6.93,23.5,1.45,0.36
10 July 2019,29.44,6.85,7.25,23.44,1.95,0.33
11 July 2019,39.84,7.11,8.8,21.97,2.07,0.39
12 July 2019,31.74,6.38,10.16,20.77,1.37,0.37
13 July 2019,29.15,3.66,9.19,20.04,2.58,0.34
14 July 2019,43.38,9.84,13.81,19,1.83,0.44
15 July 2019,32.67,7.22,10.19,23.59,1.8,0.35
16 July 2019,58.16,13.95,14.78,19.16,2.34,0.51
17 July 2019,51.15,12.45,14.45,26.57,1.78,0.38
18 July 2019,67.52,17.85,19.64,29.39,2.36,0.49
19 July 2019,51.07,19.32,21.26,33.76,1.64,0.49
20 July 2019,25.94,9.66,14.05,35.01,2.07,0.43
21 July 2019,27.61,7.19,14.17,25.79,1.75,0.44
22 July 2019,26.23,3.75,14.89,26.91,1.61,0.37
23 July 2019,25.78,1.84,12.07,26.5,1.83,0.34
24 July 2019,35.59,5.55,13.45,24.05,1.61,0.36
25 July 2019,26.24,4.78,14.93,20.46,1.76,0.46
26 July 2019,28.03,7.7,12.12,17.3,1.63,0.35
27 July 2019,29.34,8.5,12.31,20.54,1.94,0.42
28 July 2019,33.78,9.48,11.98,17.4,2.11,0.42
29 July 2019,25.95,6.79,12.32,16.1,2.47,0.42
30 July 2019,15.17,2.59,11.16,18.18,1.87,0.4
31 July 2019,19.54,4.81,12.13,15.75,1.48,0.37
01 August 2019,18.65,3.78,11.68,15.01,1.79,0.35
02 August 2019,10.74,0.7,11.32,12.99,1.41,0.36
03 August 2019,9.13,1.16,8.9,5.85,1.88,0.17
04 August 2019,9.29,1.04,8.76,None,2.49,0
05 August 2019,12.2,0.93,10.45,17.06,1.55,0.4
06 August 2019,15.56,1.16,11,14.17,1.81,1.07
07 August 2019,18.28,2.45,11.45,12.05,1.48,0.38
08 August 2019,32.17,6,11.45,14.85,2.42,0.63
09 August 2019,32.85,6.45,9.33,20.36,2.22,0.62
10 August 2019,37.4,6.68,11.86,20.32,1.58,0.28
11 August 2019,46.95,10.51,12.97,18.84,1.67,0.5
12 August 2019,44.64,11.68,14.59,17.24,1.4,0.69
13 August 2019,63.76,18.48,19.49,15.45,1.76,0.4
14 August 2019,57.3,14.41,16.44,19.11,2.14,0.25
15 August 2019,42.89,11.3,14.36,19.57,1.81,0.29
16 August 2019,49.05,8.79,17.13,15.64,1.61,0.53
17 August 2019,55.79,12.02,16.41,19.22,1.9,0.39
18 August 2019,123.46,25.54,20.12,4.08,1.81,0.59
19 August 2019,54.11,15.11,18.95,15.05,1.03,0.53
20 August 2019,64.24,16.45,18.31,11.98,1.15,0.33
21 August 2019,54.82,15.5,18.25,16.27,1.64,0.34
22 August 2019,33.47,8.32,15.29,18.27,1.71,0.33
23 August 2019,43.23,12.34,15.12,17.36,1.56,0.35
24 August 2019,27.96,7.97,14.2,19.43,1.36,0.28
25 August 2019,26.4,5.42,10.96,22.17,1.19,0.28
26 August 2019,40.38,10.26,14.32,21.67,1.94,0.27
27 August 2019,61.03,11.65,14.95,24.5,2,0.19
28 August 2019,54.85,9.82,16.36,23.54,0.93,0.3
29 August 2019,36.17,6.48,16.38,16.02,1.71,0.37
30 August 2019,18.13,3.76,14.4,14.55,1.9,0.23
31 August 2019,19.45,4.64,11.58,14.41,2.11,0.29
01 September 2019,12.51,3,9.98,15.06,1.2,0.39
02 September 2019,15.88,4.1,10.98,14.07,1.84,0.2
03 September 2019,15.12,2.85,10.38,13.38,1.76,0.11
04 September 2019,15.88,2.43,10.2,14.85,1.44,0.2
05 September 2019,18.97,4.34,12.17,18.1,1.55,0.11
06 September 2019,23.6,7.69,15.03,12.87,1.87,0.15
07 September 2019,26.01,8.07,14.26,None,1.71,0.21
08 September 2019,24.65,6.76,13.83,None,2,0.29
